road,chainage,lrp,lat,lon,gap,type,name,is_intersection,model_type
N112,0.0,LRPS,23.0091944,91.3693882,,Others,Start of from N104 at Pach Gachia mor,True,intersection
N112,0.01,LRPSa,23.0093056,91.3694716,,Culvert,Box Culvert,False,nan
N112,0.386,LRPSb,23.0117778,91.3716104,,Culvert,Box Culvert,False,nan
N112,0.879,LRPSc,23.0160278,91.370416,,Culvert,Box Culvert,False,nan
N112,1.0,LRP001,23.0169993,91.370166,,KmPost,Km post mising,True,intersection
N112,1.18,LRP001a,23.0186104,91.3704993,,Culvert,Box Culvert,False,nan
N112,1.22,LRP001b,23.0187493,91.3705271,,CrossRoad,N1,False,nan
N112,2.0,LRP002,23.0255827,91.3724438,,KmPost,Km post missing,True,intersection
N112,2.7,LRP002a,23.0317216,91.374166,,Culvert,Box Culvert,False,nan
N112,2.72,LRPE,23.0318604,91.3742493,,Others,Start of road at Dewangonj mor meet with Z1031,False,nan
N119,0.0,LRPS,23.4914441,90.9936108,,Others,"Start of road from N1 at Palki Chinema Hall , Chandin, Comilla.",True,intersection
N119,1.0,LRP001,23.4878052,91.0013611,,KmPost,Km post missing,True,intersection
N119,2.0,LRP002,23.4868886,91.0090833,,KmPost,Km post missing,True,intersection
N119,2.38,LRP002a,23.4867774,91.0128056,,Culvert,Box Culvert,False,nan
N120,0.0,LRPS,23.4772771,91.1361108,,Others,"Start of road N1 at Alaker Chor, Comilla.",True,intersection
N120,0.281,LRPSa,23.4758049,91.1381663,,Culvert,Box Culvert,False,nan
N120,1.0,LRP001,23.4724716,91.1434441,,KmPost,Km post missing,True,intersection
N120,1.84,LRP001a,23.4691104,91.1503333,,Culvert,Box Culvert,False,nan
N120,2.0,LRP002,23.4687216,91.1520556,,KmPost,Km post missing,True,intersection
N120,3.0,LRP003,23.4672493,91.1615,,KmPost,Km post missing,True,intersection
N120,3.11,LRP003a,23.4671104,91.1625278,,Bridge,Railway over pass start (Under construction),False,nan
N120,3.47,LRP003b,23.4666389,91.1658611,,RailRoadCrossing,Rail road crossing,False,nan
N120,3.712,LRP003c,23.4664167,91.1682771,,Bridge,Railway over pass end (Under construction),False,nan
N120,4.0,LRP004,23.4661944,91.1708604,,KmPost,Km post missing,True,intersection
N120,4.42,LRP004a,23.466916,91.1747493,,Culvert,Box Culvert,False,nan
N120,4.67,LRP004b,23.4682493,91.1767216,,Culvert,Pipe Culvert,False,nan
N120,5.0,LRP005,23.4691104,91.1796938,,KmPost,Km post missing,True,intersection
N120,5.07,LRP005a,23.4691382,91.180416,,Culvert,Box Culvert,False,nan
N120,5.39,LRP005b,23.467166,91.1823049,,Culvert,Box Culvert,False,nan
N120,6.0,LRP006,23.4641667,91.1867774,,KmPost,Km post missing,True,intersection
N120,6.68,LRP006a,23.4626389,91.1929441,,Culvert,Box Culvert,False,nan
N120,7.0,LRP007,23.4624444,91.195833,,KmPost,Km post missing,True,intersection
N120,7.26,LRP007a,23.4613889,91.1982774,,Culvert,Box Culvert,False,nan
N120,7.82,LRP007b,23.45925,91.2031111,,Culvert,Box Culvert,False,nan
N120,8.0,LRP008,23.4583611,91.20475,,KmPost,Km post missing,True,intersection
N120,8.2,LRP008a,23.4575,91.2063889,,Culvert,Pipe Culvert,False,nan
N120,8.76,LRP008b,23.4554722,91.2113889,,Culvert,Box Culvert,False,nan
N120,9.0,LRP009,23.4541667,91.2129167,,KmPost,Km post missing,True,intersection
N120,9.34,LRP009a,23.4510278,91.2127778,,"SideRoad,Right",Z1052 to Tomson Bridge,False,nan
N120,10.0,LRP010,23.445083,91.2126111,,KmPost,Km post missing,True,intersection
N120,11.0,LRP011,23.4363608,91.2125833,,KmPost,Km post missing,True,intersection
N120,11.63,LRP011a,23.4312771,91.2155556,,Culvert,Box Culvert,False,nan
N120,12.0,LRP012,23.428166,91.2165833,,KmPost,Km post missing,True,intersection
N120,12.26,LRP012a,23.425916,91.2174993,,Culvert,Box Culvert,False,nan
N120,13.0,LRP013,23.4198882,91.2198604,,KmPost,Km post missing,False,nan
N120,13.4,LRP013a,23.4164167,91.2213604,,Culvert,Box Culvert,False,nan
N120,13.99,LRP013b,23.4113611,91.222666,,Culvert,Box Culvert,False,nan
N120,14.0,LRP014,23.41125,91.2226938,,KmPost,Km post missing,False,nan
N120,15.0,LRP015,23.4033611,91.2273604,,KmPost,Km post missing,False,nan
N120,15.29,LRP015a,23.4013611,91.2289993,,Culvert,Box Culvert,False,nan
N120,16.0,LRP016,23.398083,91.2311938,,KmPost,Km post missing,False,nan
N120,17.0,LRP017,23.3874997,91.2353886,,KmPost,Km post missing,False,nan
N120,17.09,LRP017a,23.3867219,91.2358052,,Culvert,Box Culvert,False,nan
N120,17.79,LRP017b,23.3808049,91.2382219,,CrossRoad,N1,False,nan
N120,18.0,LRP018,23.3789438,91.2386941,,KmPost,Km post missing,False,nan
N120,18.32,LRP018a,23.3765271,91.240083,,Culvert,Box Culvert,False,nan
N120,19.0,LRP019,23.371666,91.2437774,,KmPost,Km post missing,False,nan
N120,19.46,LRP019a,23.3680827,91.2458052,,Culvert,Masonry Culvert,False,nan
N120,20.0,LRP020,23.364,91.2487219,,KmPost,Km post missing,False,nan
N120,20.136,LRP020a,23.36375,91.25,,"Turnoff,Right",Turn of right,False,nan
N120,20.87,LRP020b,23.3584167,91.2530278,,Culvert,Box Culvert,False,nan
N120,20.94,LRPE,23.3581667,91.2534722,,Others,End of road at Lalbag mor and meet with N1,False,nan
N123,0.0,LRPS,22.8941386,91.5344719,,Others,Start of road from N1,True,intersection
N123,0.666,LRPSa,22.888833,91.5320827,,Culvert,Box Culvert,False,nan
N123,1.0,LRP001,22.8846663,91.532166,,KmPost,Km post missing,True,intersection
N123,1.52,LRP002,22.8806938,91.5319438,,KmPost,Infor.missing,False,nan
N123,1.59,LRP002a,22.8812493,91.5318604,,Culvert,Box Culvert,False,nan
N123,2.52,LRP003,22.8762493,91.5236382,,KmPost,Km post missing,True,intersection
N123,2.56,LRP003a,22.8765271,91.523916,,Culvert,Box Culvert,False,nan
N123,3.33,LRP004,22.8712493,91.5255827,,KmPost,Infor.missing,False,nan
N123,4.27,LRP004a,22.8627778,91.5294438,,Culvert,Box Culvert,False,nan
N123,4.33,LRP005,22.8613889,91.5296938,,KmPost,Km post missing,False,nan
N123,4.65,LRP005a,22.8595,91.5298604,,"SideRoad,Left",Z 1084 (Muhuriganj-Chittagong Beribandh Road),False,nan
N123,5.497,LRP005b,22.8531111,91.5339441,,Culvert,Box Culvert,False,nan
N123,5.649,LRP006,22.8522778,91.5347497,,KmPost,Infor.missing,False,nan
N123,6.48,LRP006a,22.8467219,91.5397774,,Culvert,Box Culvert,False,nan
N123,6.75,LRP007,22.845083,91.5418608,,KmPost,Infor.missing,False,nan
N123,6.81,LRP007a,22.8447774,91.542083,,Culvert,Box Culvert,True,intersection
N123,7.43,LRP007b,22.8402774,91.5455552,,Culvert,Box Culvert,False,nan
N123,7.75,LRP008,22.8387219,91.5472219,,KmPost,Km post missing,True,intersection
N123,8.06,LRPE,22.8357497,91.5488886,,Others,"End of road Intersecting N1, Near filling station",False,nan
N128,0.0,LRPS,22.624666,91.6548056,,Others,Start of road from N1,True,intersection
N128,0.134,LRPSa,22.6236382,91.6554444,,Culvert,Box Culvert,False,nan
N128,0.49,LRPSb,22.6208604,91.657,,Culvert,Box Culvert,False,nan
N128,1.0,LRP001,22.6169716,91.6595556,,KmPost,Km post missing,True,intersection
N128,1.11,LRP001a,22.6162222,91.66,,Culvert,Box Culvert,False,nan
N128,1.297,LRPE,22.61475,91.6608611,,Others,End of road,False,nan
N129,0.0,LRPS,22.5226382,91.7040833,,Others,Start of road from N1,True,intersection
N129,0.492,LRPSa,22.5207493,91.7083056,,Culvert,Box Culvert,False,nan
N129,1.0,LRP001,22.5173604,91.7118889,,KmPost,Km post missing,True,intersection
N129,1.302,LRP001a,22.5141389,91.7113333,BS,Bridge,Bridge start,False,nan
N129,1.334,LRP001b,22.5139167,91.7114167,BE,Bridge,Bridge end,False,nan
N129,1.85,LRP001c,22.5093611,91.7125833,,"SideRoad,Right",Z1025 (Kumira Sandwip Road),True,intersection
N129,2.0,LRP002,22.5081111,91.7124444,,KmPost,Km post missing,True,intersection
N129,2.61,LRP002a,22.5031111,91.7131944,,Culvert,Box Culvert,False,nan
N129,2.79,LRPE,22.5015833,91.7134722,,Others,End of road Intersecting N1,False,nan
N2,0.0,LRPS,23.7059167,90.5214438,,Others,Road Start from N1 at Katchpur,True,intersection
N2,0.166,LRP001,23.7068889,90.5204716,,KmPost,Sylhet 230 km,False,nan
N2,1.166,LRP002,23.7151389,90.5168327,,KmPost,Sylhet 229 km,False,nan
N2,1.536,LRP002a,23.7182771,90.5156944,BS,Bridge,Bridge start,False,nan
N2,1.576,LRP002b,23.7186104,90.5155556,BE,Bridge,Bridge end,False,nan
N2,2.166,LRP003,23.723666,90.5136667,,KmPost,Km post missing,False,nan
N2,2.313,LRP003a,23.7249438,90.5134167,,"SideRoad,Left",Road to Demra (R201),False,nan
N2,3.176,LRP004,23.7310549,90.5187493,,KmPost,Information missing,False,nan
N2,4.176,LRP005,23.7386663,90.523916,,KmPost,Sylhet 226 km,False,nan
N2,5.176,LRP006,23.7431108,90.5322493,,KmPost,Km post broken,False,nan
N2,6.076,LRP006a,23.7466386,90.5402774,,CrossRoad,"Z1090 Left to Keyatpara,Right to Mahajanpur.",False,nan
N2,6.186,LRP007,23.7471941,90.5410552,,KmPost,Km post broken,False,nan
N2,7.186,LRP008,23.7551111,90.5453608,,KmPost,Sylhet 223 km,False,nan
N2,8.186,LRP009,23.7630278,90.5503889,,KmPost,Km post missing,False,nan
N2,9.186,LRP010,23.769666,90.5566389,,KmPost,Km post broken,False,nan
N2,10.196,LRP011,23.7774716,90.5616667,,KmPost,Km post broken,False,nan
N2,11.111,LRP011a,23.7848052,90.5650556,,"SideRoad,Left",R202 to Rupganj,False,nan
N2,11.196,LRP012,23.7849719,90.5660278,,KmPost,Km post missing,False,nan
N2,11.464,LRP012a,23.785333,90.5685549,,CrossRoad,Intersection with N105,False,nan
N2,11.476,LRP012b,23.7853886,90.5688882,BS,Bridge,Bridge start,False,nan
N2,11.517,LRP012c,23.7853886,90.5691104,BE,Bridge,Bridge end,False,nan
N2,11.977,LRP012d,23.7856663,90.5705827,,"SideRoad,Right",R203 to Ramchandri,False,nan
N2,12.191,LRP012e,23.7891108,90.5741104,,Culvert,Box culvert,False,nan
N2,12.211,LRP013,23.7892497,90.5742771,,KmPost,Km post broken,False,nan
N2,13.211,LRP014,23.7966941,90.5798049,,KmPost,Km post missing,False,nan
N2,13.373,LRP014a,23.7977219,90.5808882,,Culvert,Box culvert,False,nan
N2,14.211,LRP015,23.8035833,90.5860552,,KmPost,Km post missing,False,nan
N2,14.343,LRP015a,23.8044167,90.5869163,,Culvert,Box culvert,False,nan
N2,15.211,LRP016,23.8108333,90.5919163,,KmPost,Sylhet 215 km,False,nan
N2,15.678,LRP016a,23.8141389,90.5946941,,Culvert,Box culvert,False,nan
N2,16.189,LRP016b,23.8175827,90.5980274,BS,Bridge,Bridge start,False,nan
N2,16.211,LRP016c,23.8177493,90.5982219,BE,Bridge,Bridge end,False,nan
N2,16.219,LRP017,23.8180549,90.5985274,,KmPost,Km post missing,True,intersection
N2,17.133,LRP017a,23.8240271,90.6041389,,Culvert,Box culvert,False,nan
N2,17.211,LRP018,23.8246104,90.6045,,KmPost,Sylhet 213 km,False,nan
N2,17.965,LRP018a,23.829666,90.6093056,,Culvert,Box culvert,False,nan
N2,18.211,LRP019,23.8313049,90.611,,KmPost,Km post missing,False,nan
N2,18.66,LRP019a,23.8342497,90.6139444,,Others / Others,Start of Narsingdi road Division / Start of Narsingdi road Division,False,nan
N2,18.948,LRP019b,23.83620332566845,90.6158264106952,,Culvert,Box Culvert,False,nan
N2,19.221,LRP020,23.8380552,90.6176104,,KmPost,Sylhet 211 km,False,nan
N2,19.896,LRP020a,23.8420274,90.6225549,,Culvert,Box culvert,False,nan
N2,20.221,LRP021,23.8439163,90.6249993,,KmPost,Sylhet 210 km,False,nan
N2,20.509,LRP021a,23.8455274,90.6272216,,Culvert,Box culvert,False,nan
N2,21.171,LRP021b,23.8498608,90.6315827,,Culvert,Box culvert,False,nan
N2,21.221,LRP022,23.8501944,90.6318604,,KmPost,Sylhet 209 km,True,intersection
N2,22.147,LRP022a,23.8552222,90.6386941,,Culvert,Box culvert,False,nan
N2,22.226,LRP023,23.8554444,90.6394997,,KmPost,Sylhet 208 km,False,nan
N2,23.226,LRP024,23.8554722,90.6491663,,KmPost,Sylhet 207 km,False,nan
N2,23.548,LRP024a,23.8551389,90.6522778,,Culvert,Box culvert,False,nan
N2,24.194,LRP024b,23.8548333,90.6585556,,Culvert,Box culvert,False,nan
N2,24.226,LRP025,23.8548056,90.6589167,,KmPost,Sylhet 206 km,False,nan
N2,24.695,LRP025a,23.8544722,90.6635,,Culvert,Box culvert,False,nan
N2,25.094,LRP025b,23.8539167,90.6673049,,Culvert,Box culvert,False,nan
N2,25.236,LRP026,23.8536111,90.6686938,,KmPost,Sylhet 205 km,False,nan
N2,26.226,LRP027,23.8587778,90.672666,,KmPost,Km post broken,False,nan
N2,27.226,LRP028,23.8668882,90.6685271,,KmPost,Km post missing,False,nan
N2,27.356,LRP028a,23.8679993,90.668166,,"SideRoad,Left",Road to Shakerchar (Z2038),False,nan
N2,28.226,LRP029,23.8757771,90.6667493,,KmPost,Sylhet 202 km,False,nan
N2,28.413,LRP029a,23.8774438,90.6666389,,Culvert,Box culvert,False,nan
N2,28.916,LRP029b,23.8818882,90.6665556,,Culvert,Box culvert,False,nan
N2,29.226,LRP030,23.8846108,90.6658056,,KmPost,Sylhet 201 km,False,nan
N2,29.316,LRP030a,23.8853608,90.6655278,,Culvert,Box culvert,False,nan
N2,30.225,LRP030b,23.8934163,90.6644167,,"SideRoad,Left / KmPost","R301 to Ghorashal, Z2047 to Ghorashal / Sylhet 200 km",False,nan
N2,30.476,LRP031a,23.8936386,90.6667771,BS,Bridge,Bridge start,False,nan
N2,30.51,LRP031b,23.8936663,90.6670827,BE,Bridge,Bridge end,False,nan
N2,30.993,LRP031c,23.8943052,90.6717771,,Culvert,Box culvert,False,nan
N2,31.226,LRP032,23.8950274,90.6740271,,KmPost,Km post missing,False,nan
N2,31.236,LRP032a,23.8950552,90.6740827,,Culvert,Box culvert,False,nan
N2,32.256,LRP033,23.8994163,90.6825549,,KmPost,Sylhet 198 km,False,nan
N2,32.921,LRP033a,23.9048611,90.6851386,,Culvert,Box culvert,False,nan
N2,33.256,LRP034,23.9076667,90.6864719,,KmPost,Km post missing,False,nan
N2,33.536,LRP034a,23.9099444,90.6875552,,"SideRoad,Right",R210 to Narsingdi,False,nan
N2,33.944,LRP034b,23.9131389,90.6894163,,Culvert,Box culvert,False,nan
N2,34.266,LRP035,23.9154167,90.6913886,,KmPost,Sylhet 196 km,False,nan
N2,34.691,LRP035a,23.9183882,90.6939719,,Culvert,Box culvert,False,nan
N2,35.165,LRP035b,23.921666,90.6968886,,Culvert,Box culvert,False,nan
N2,35.266,LRP036,23.9224716,90.6975552,,KmPost,Km post broken,False,nan
N2,35.511,LRP036a,23.924166,90.699083,,Culvert,Box culvert,False,nan
N2,36.266,LRP037,23.922666,90.7036389,,KmPost,Km post missing,False,nan
N2,36.43,LRP037a,23.9307216,90.7045833,BS,Bridge,Bridge start,False,nan
N2,36.458,LRP037b,23.930916,90.70475,BE,Bridge,Bridge end,False,nan
N2,37.266,LRP038,23.9367219,90.7098056,,KmPost,Km post missing,False,nan
N2,37.529,LRP038a,23.9390552,90.7100278,BS,Bridge,Bridge start,False,nan
N2,37.593,LRP038b,23.9396386,90.71,BE,Bridge,Bridge end,False,nan
N2,37.942,LRP038c,23.9427774,90.7099444,,Culvert,Box culvert,False,nan
N2,38.266,LRP039,23.9454441,90.71075,,KmPost,Sylhet 192 km,True,intersection
N2,38.287,LRP039a,23.9456108,90.7108333,,Culvert,Box culvert,False,nan
N2,39.181,LRP039b,23.95291648764045,90.71486652757916,,Culvert,Box culvert,False,nan
N2,39.266,LRP040,23.9536111,90.71525,,KmPost,Sylhet 191 km,False,nan
N2,39.519,LRP040a,23.9556111,90.7163333,,Culvert,Box culvert,False,nan
N2,40.044,LRP040b,23.95980842931727,90.71865602088354,,Culvert,Box culvert,False,nan
N2,40.266,LRP041,23.9615833,90.7196382,,KmPost,Km post missing,False,nan
N2,40.496,LRP041a,23.9634167,90.7206382,,Culvert,Box culvert,False,nan
N2,40.754,LRP041b,23.9654722,90.7217771,,Culvert,Box culvert,False,nan
N2,41.266,LRP042,23.9695549,90.7242216,,KmPost,Sylhet 189 km,False,nan
N2,41.306,LRP042a,23.96983612084367,90.72445595235732,,Culvert,Box culvert,False,nan
N2,41.669,LRP042b,23.9723882,90.7265827,,Culvert,Box culvert,False,nan
N2,42.096,LRP042c,23.9753882,90.7291104,,Culvert,Box culvert,False,nan
N2,42.266,LRP043,23.9766382,90.730166,,KmPost,Km post missing,False,nan
N2,42.449,LRP043a,23.977916,90.7312771,,Culvert,Box culvert,False,nan
N2,43.097,LRP043b,23.9802216,90.7333886,,"SideRoad,Left","R310 to Gazipur ,R211 to Shibpur",False,nan
N2,43.256,LRP043c,23.9803882,90.7347774,,Culvert,Box culvert,False,nan
N2,43.286,LRP044,23.981416,90.7381941,,KmPost,Sylhet 187 km,False,nan
N2,43.446,LRP044a,23.9818604,90.7396663,,Culvert,Box culvert,False,nan
N2,43.747,LRP044b,23.9827771,90.7424441,,CrossRoad,Z2033,False,nan
N2,44.199,LRP044c,23.9853886,90.7457774,,Culvert,Box culvert,False,nan
N2,44.286,LRP045,23.9859441,90.7463886,,KmPost,Sylhet 186 km,False,nan
N2,44.616,LRP045a,23.9880274,90.7487219,,Culvert,Box culvert,False,nan
N2,45.286,LRP046,23.9911941,90.7543611,,KmPost,Sylhet 185 km,False,nan
N2,45.844,LRP046a,23.9936941,90.7590833,BS,Bridge,Bridge start,False,nan
N2,45.949,LRP046b,23.9941941,90.7599722,BE,Bridge,Bridge end,False,nan
N2,46.256,LRP046c,23.995583,90.7625,,Culvert,Box culvert,False,nan
N2,46.296,LRP047,23.9957497,90.7628333,,KmPost,Sylhet 184 km,False,nan
N2,46.436,LRP047a,23.9963886,90.7640278,,Culvert,Box culvert,False,nan
N2,46.693,LRP047b,23.9975274,90.7661944,,Culvert,Box culvert,False,nan
N2,47.301,LRP048,24.0002222,90.7713882,,KmPost,Sylhet 183 km,False,nan
N2,47.311,LRP048a,24.0002222,90.7714716,,Culvert,Box culvert,False,nan
N2,48.196,LRP048b,24.00275,90.7797216,,Culvert,Box culvert,False,nan
N2,48.301,LRP049,24.0030278,90.7806938,,KmPost,Sylhet 182 km,False,nan
N2,49.27,LRP049a,24.0066944,90.7891941,,Culvert,Box culvert,False,nan
N2,49.321,LRP050,24.0069722,90.7896108,,KmPost,Information missing,False,nan
N2,49.689,LRP050a,24.0089167,90.7924719,,Culvert,Box culvert,False,nan
N2,50.421,LRP051,24.0127778,90.7983052,,KmPost,Sylhet 180 km,False,nan
N2,51.173,LRP051a,24.0167493,90.8042778,,Culvert,Box culvert,False,nan
N2,51.321,LRP052,24.0174993,90.8054167,,KmPost,Sylhet 179 km,False,nan
N2,51.921,LRP052a,24.0205549,90.81025,,Culvert,Box culvert,False,nan
N2,52.321,LRP053,24.0226104,90.8135,,KmPost,Sylhet 178 km,False,nan
N2,53.034,LRP053a,24.0262493,90.8192216,,Culvert,Box culvert,False,nan
N2,53.326,LRP054,24.0277771,90.8215827,,KmPost,Sylhet 177 km,False,nan
N2,53.507,LRP054a,24.0288327,90.8232493,,Culvert,Box culvert,False,nan
N2,54.298,LRP054b,24.0326382,90.8294716,,Culvert,Box culvert,False,nan
N2,54.326,LRP055,24.0328049,90.8297493,,KmPost,Sylhet 176 km,False,nan
N2,54.606,LRP055a,24.0341386,90.8320827,,"SideRoad,Left",Road to Belobo(Z2042),False,nan
N2,55.054,LRP055b,24.0364719,90.8356663,,Culvert,Box culvert,False,nan
N2,55.326,LRP056,24.0378052,90.8378886,,KmPost,Sylhet 175 km,False,nan
N2,55.486,LRP056a,24.0386108,90.8391941,,Culvert,Box cuylvert,False,nan
N2,55.904,LRP056b,24.040083,90.8429163,BS,Bridge,Bridge start,False,nan
N2,55.922,LRP056c,24.0401386,90.8431108,BE,Bridge,Bridge end,False,nan
N2,56.326,LRP057,24.0411386,90.8473886,,KmPost,Km post missing,False,nan
N2,56.497,LRP057a,24.0414441,90.848583,,Culvert,Box culvert,False,nan
N2,56.653,LRP057b,24.0418052,90.8501389,,Culvert,Box culvert,False,nan
N2,57.044,LRP057c,24.042583,90.8538333,,Culvert,Box culvert,False,nan
N2,57.326,LRP058,24.0431941,90.8565278,,KmPost,Sylhet 173 km,False,nan
N2,58.035,LRP058a,24.0469163,90.8621389,BS,Bridge,Bridge start,False,nan
N2,58.192,LRP058b,24.0477497,90.8633056,BE,Bridge,Bridge end,False,nan
N2,58.301,LRP058c,24.0484163,90.8641111,BS,Bridge,Bridge start,False,nan
N2,58.336,LRP058d,24.0486663,90.8644167,BE,Bridge,Bridge end,False,nan
N2,58.426,LRP059,24.0491941,90.8650833,,KmPost,Sylhet 172 km,False,nan
N2,58.506,LRP059a,24.0496663,90.8656389,,Culvert,Box culvert,False,nan
N2,58.926,LRP059b,24.0514167,90.8693327,,"SideRoad,Right",Road to Rajpur (Z2041),False,nan
N2,59.333,LRP060,24.0515,90.8731104,,KmPost,Sylhet 171 km,False,nan
N2,59.442,LRP060a,24.0514722,90.874166,BS,Bridge,Bridge start,False,nan
N2,59.483,LRP060b,24.0514722,90.8745549,BE,Bridge,Bridge end,False,nan
N2,59.921,LRP060c,24.0515,90.8788604,,Culvert,Box culvert,False,nan
N2,60.333,LRP061,24.0515833,90.8829438,,KmPost,Sylhet 170 km,False,nan
N2,60.663,LRP061a,24.0518889,90.8861386,,Culvert,Box culvert,False,nan
N2,61.338,LRP062,24.0525,90.8927497,,KmPost,Sylhet 169 km,False,nan
N2,61.967,LRP062a,24.0529167,90.8988608,BS,Bridge,Bridge start,False,nan
N2,61.982,LRP062b,24.0529444,90.8989719,BE,Bridge,Bridge end,False,nan
N2,62.338,LRP063,24.0532222,90.9025,,KmPost,Sylhet 168 km,False,nan
N2,62.445,LRP063a,24.0533056,90.9035556,BS,Bridge,Bridge start,False,nan
N2,62.458,LRP063b,24.0533056,90.9036667,BE,Bridge,Bridge end,False,nan
N2,63.348,LRP064,24.054,90.9124167,,KmPost,Sylhet 167 km,False,nan
N2,63.767,LRP064a,24.0543056,90.9164722,,Culvert,Box culvert,False,nan
N2,63.969,LRP064b,24.0545,90.9184716,,"SideRoad,Left",Z2032 to Belabo,False,nan
N2,64.264,LRP064c,24.0547222,90.9213049,BS,Bridge,Bridge start,False,nan
N2,64.278,LRP064d,24.0547222,90.9214438,BE,Bridge,Bridge end,False,nan
N2,64.343,LRP065,24.0547778,90.9220827,,KmPost,Sylhet 166 km,False,nan
N2,65.343,LRP066,24.0555556,90.9319993,,KmPost,Km post broken,False,nan
N2,66.121,LRP066a,24.0560278,90.9396108,,Culvert,Box culvert,False,nan
N2,66.333,LRP067,24.0561667,90.9416941,,KmPost,Sylhet 164 km,False,nan
N2,66.768,LRP067a,24.0565833,90.9459163,BS,Bridge,Bridge start,False,nan
N2,66.784,LRP067b,24.0565833,90.9460552,BE,Bridge,Bridge end,False,nan
N2,67.073,LRP067c,24.05675,90.9488886,,Culvert,Box culvert,False,nan
N2,67.333,LRP068,24.0569167,90.9513889,,KmPost,Sylhet 163 km,False,nan
N2,67.543,LRP068a,24.0569167,90.9534167,,Culvert,Box culvert,False,nan
N2,67.803,LRP068b,24.057,90.9559722,,Culvert,Box culvert,False,nan
N2,68.098,LRP069,24.0575556,90.9587778,,KmPost,Sylhet 162 km,False,nan
N2,68.356,LRP069a,24.0576111,90.9612222,BS,Bridge,Bridge start,False,nan
N2,68.786,LRP069b,24.0570556,90.9654167,BE,Bridge / Bridge,Bridge end/ Start of Kishoreganj road Division / Bridge end/ Start of Kishoreganj road Division,False,nan
N2,69.098,LRP070,24.0570833,90.9685271,,KmPost,Km post missing,False,nan
N2,69.215,LRP070a,24.0570278,90.9696382,BS,Bridge,Bridge start,False,nan
N2,69.243,LRP070b,24.057,90.969916,BE,Bridge,Bridge end,False,nan
N2,69.706,LRP070c,24.0563056,90.9743604,,Culvert,Box culvert,False,nan
N2,69.797,LRP070d,24.0561944,90.9752216,,Culvert,Box culvert,False,nan
